"id","firmbr","firm","brand","city","year","quarter","share","price","sugar","mushy","z1","z2","z3","z4","z5","z6","z7","z8","z9","z10","z11","z12","z13","z14","z15","z16","z17","z18","z19","z20"
202607880,2026,2,26,7,88,1,"0,0041","0,150","13,000","0,000","0,661","-0,017","-0,345","-0,113","-0,480","-0,084","-7,387","0,112","-1,439","-0,567","-6,995","-0,017","0,021","0,115","0,127","0,090","0,106","0,139","0,079","0,117"
202807880,2028,2,28,7,88,1,"0,0047","0,192","16,000","1,000","0,623","-0,023","-0,697","0,700","-0,466","-0,107","-9,030","-0,583","-1,847","-0,642","-11,930","-0,785","0,037","0,134","0,243","0,112","0,153","0,179","0,088","0,161"
204007880,2040,2,40,7,88,1,"0,0062","0,171","10,000","0,000","0,699","-0,006","1,397","-0,044","-0,485","-0,109","-6,088","0,167","-1,912","-0,557","-5,417","-0,032","0,023","0,140","0,224","0,125","0,129","0,141","0,135","0,129"
204807880,2048,2,48,7,88,1,"0,0062","0,137","3,000","0,000","0,732","-0,033","2,288","0,124","-0,484","-0,086","0,157","0,256","-1,497","-0,553","-2,218","-0,081","0,023","0,098","0,103","0,081","0,120","0,101","0,108","0,112"
300607880,3006,3,6,7,88,1,"0,0125","0,083","20,000","1,000","0,463","-0,039","-2,788","0,718","-0,384","-0,032","-8,012","-0,399","-0,517","-0,644","-14,675","-0,773","0,017","0,045","-0,011","0,044","0,030","0,057","0,041","0,051"
301407880,3014,3,14,7,88,1,"0,0281","0,145","7,000","0,000","0,714","-0,024","2,248","0,000","-0,485","-0,088","-3,696","0,190","-1,538","-0,552","-4,054","-0,045","0,022","0,109","0,012","0,006","0,047","0,113","0,159","0,113"
400207880,4002,4,2,7,88,1,"0,0077","0,142","14,000","0,000","0,644","-0,020","-0,941","-0,122","-0,477","-0,077","-7,799","0,100","-1,314","-0,572","-7,543","-0,016","0,021","0,098","0,112","0,125","0,104","0,107","0,105","0,103"
401007880,4010,4,10,7,88,1,"0,0051","0,093","6,000","0,000","0,715","-0,050","2,277","-0,054","-0,484","-0,042","-2,583","0,147","-0,691","-0,545","-3,765","-0,031","0,018","0,058","0,085","0,112","0,019","0,066","-0,001","0,061"
401207880,4012,4,12,7,88,1,"0,0418","0,074","12,000","0,000","0,616","-0,050","0,048","-0,118","-0,465","-0,031","-6,074","0,079","-0,514","-0,574","-6,694","-0,012","0,017","0,035","0,098","0,051","0,046","0,035","0,021","0,046"
601807880,6018,6,18,7,88,1,"0,0601","0,129","0,000","0,000","0,737","-0,038","1,357","0,195","-0,483","-0,079","3,785","0,289","-1,372","-0,557","-1,066","-0,103","0,023","0,094","0,083","0,055","0,077","0,098","0,032","0,094"
100408880,1004,1,4,8,88,1,"0,0027","0,105","2,000","1,000","0,247","-0,015","-2,649","-0,728","-0,153","0,001","5,370","-0,700","0,114","0,014","3,007","-0,527","0,000","0,066","-0,004","0,050","0,141","0,047","0,044","0,080"
100608880,1006,1,6,8,88,1,"0,0595","0,111","18,000","1,000","0,198","-0,024","-5,208","-0,649","-0,052","-0,006","-1,213","-0,089","-0,013","-0,088","-2,332","-0,183","0,007","0,074","0,110","0,175","0,024","0,076","0,122","0,071"
100708880,1007,1,7,8,88,1,"0,0058","0,107","4,000","1,000","0,250","-0,018","-0,625","-0,680","-0,154","-0,004","3,061","-0,588","0,025","-0,003","1,841","-0,460","0,002","0,076","0,005","0,033","0,050","0,067","0,091","0,075"
100908880,1009,1,9,8,88,1,"0,0088","0,091","3,000","0,000","0,253","0,001","-1,796","0,055","-0,154","0,010","4,023","0,141","0,277","0,068","2,253","0,049","-0,004","0,049","-0,002","0,031","0,032","0,059","0,075","0,065"
101108880,1011,1,11,8,88,1,"0,0764","0,135","12,000","0,000","0,258","-0,041","-1,486","0,039","-0,142","-0,021","-1,614","0,074","-0,272","0,021","0,055","0,007","0,004","0,123","0,028","0,026","0,068","0,092","0,047","0,093"
101308880,1013,1,13,8,88,1,"0,0064","0,125","14,000","0,000","0,241","-0,038","-2,661","0,046","-0,129","-0,016","-1,930","0,053","-0,189","0,020","-0,295","-0,019","0,002","0,091","0,082","0,070","0,102","0,073","0,122","0,095"
101708880,1017,1,17,8,88,1,"0,0019","0,144","3,000","1,000","0,249","-0,042","-2,115","-0,718","-0,152","-0,035","4,870","-0,754","-0,523","0,021","2,554","-0,561","0,009","0,124","0,150","0,147","0,134","0,090","0,051","0,106"
103008880,1030,1,30,8,88,1,"0,0054","0,149","4,000","0,000","0,251","-0,054","-1,867","0,053","-0,151","-0,039","4,092","0,171","-0,599","0,040","2,225","0,066","0,008","0,095","0,096","0,084","0,102","0,128","0,137","0,116"
104508880,1045,1,45,8,88,1,"0,0101","0,123","14,000","0,000","0,241","-0,038","-2,665","0,046","-0,128","-0,016","-1,918","0,052","-0,183","0,020","-0,289","-0,020","0,002","0,067","0,231","0,019","0,076","0,092","0,082","0,087"
200508880,2005,2,5,8,88,1,"0,0080","0,126","1,000","0,000","0,250","-0,029","-3,911","0,069","-0,151","-0,017","7,210","0,182","-0,202","0,043","2,993","0,072","0,003","0,097","0,016","0,098","0,101","0,072","0,127","0,090"
200808880,2008,2,8,8,88,1,"0,0180","0,139","11,000","0,000","0,261","-0,042","-0,985","0,035","-0,146","-0,024","-1,322","0,086","-0,320","0,024","0,353","0,018","0,005","0,103","0,173","0,080","0,161","0,109","0,065","0,101"
201508880,2015,2,15,8,88,1,"0,0052","0,087","4,000","1,000","0,253","-0,012","-0,427","-0,675","-0,154","0,006","2,587","-0,506","0,198","-0,016","1,685","-0,405","-0,002","0,038","0,094","0,050","0,092","0,065","0,100","0,049"
201608880,2016,2,16,8,88,1,"0,0041","0,148","3,000","1,000","0,249","-0,046","-2,163","-0,719","-0,152","-0,038","4,916","-0,761","-0,593","0,022","2,560","-0,565","0,009","0,108","0,082","0,114","0,126","0,112","0,073","0,116"
201908880,2019,2,19,8,88,1,"0,0568","0,111","13,000","0,000","0,252","-0,029","-2,120","0,049","-0,130","-0,013","-1,678","0,052","-0,138","0,022","-0,136","-0,017","0,002","0,081","0,087","0,191","0,055","0,080","0,004","0,062"
202608880,2026,2,26,8,88,1,"0,0115","0,152","13,000","0,000","0,252","-0,055","-1,927","0,031","-0,140","-0,028","-2,008","0,078","-0,387","0,018","-0,204","0,010","0,005","0,141","0,136","0,084","0,146","0,124","0,016","0,112"
202808880,2028,2,28,8,88,1,"0,0235","0,226","16,000","1,000","0,251","-0,097","-3,852","-0,464","-0,139","-0,068","-3,424","-0,401","-1,071","-0,018","-2,519","-0,428","0,022","0,198","0,199","0,189","0,123","0,195","0,223","0,176"
204008880,2040,2,40,8,88,1,"0,0040","0,169","10,000","0,000","0,256","-0,069","-0,357","0,018","-0,149","-0,046","-0,989","0,124","-0,724","0,024","0,857","0,048","0,012","0,127","0,194","0,149","0,106","0,131","0,196","0,132"
204808880,2048,2,48,8,88,1,"0,0013","0,148","3,000","0,000","0,251","-0,054","-2,558","0,059","-0,151","-0,039","5,188","0,177","-0,597","0,040","2,450","0,069","0,008","0,100","0,125","0,115","0,059","0,128","0,083","0,107"
300608880,3006,3,6,8,88,1,"0,0031","0,147","20,000","1,000","0,182","-0,048","-6,839","-0,648","-0,072","-0,013","-1,905","-0,112","-0,119","-0,061","-2,139","-0,159","0,005","0,126","0,150","0,157","0,179","0,095","0,188","0,104"
301408880,3014,3,14,8,88,1,"0,0090","0,168","7,000","0,000","0,252","-0,074","-0,466","0,034","-0,151","-0,054","1,229","0,156","-0,863","0,034","1,660","0,061","0,013","0,134","0,123","0,046","0,157","0,128","0,124","0,132"
400208880,4002,4,2,8,88,1,"0,0080","0,165","14,000","0,000","0,244","-0,068","-2,486","0,025","-0,138","-0,033","-2,372","0,079","-0,467","0,016","-0,486","0,011","0,005","0,123","0,162","0,108","0,152","0,144","0,145","0,121"
401008880,4010,4,10,8,88,1,"0,0067","0,074","6,000","0,000","0,270","-0,006","-0,414","0,050","-0,153","0,005","0,803","0,084","0,172","0,070","1,370","0,015","-0,004","0,035","0,094","0,111","-0,012","0,026","0,040","0,037"
401208880,4012,4,12,8,88,1,"0,0349","0,087","12,000","0,000","0,262","-0,016","-1,691","0,053","-0,128","-0,007","-1,363","0,047","-0,049","0,026","0,022","-0,020","0,001","0,054","0,086","0,075","0,021","0,037","-0,030","0,049"
601808880,6018,6,18,8,88,1,"0,0497","0,126","0,000","0,000","0,250","-0,029","-4,749","0,073","-0,151","-0,017","8,362","0,186","-0,197","0,042","3,336","0,074","0,003","0,103","0,117","0,104","0,117","0,085","0,120","0,094"
100411880,1004,1,4,11,88,1,"0,0026","0,110","2,000","1,000","-0,573","-0,031","-0,229","0,293","-0,263","-0,029","4,429","-0,835","-0,454","0,454","6,761","-0,507","-0,002","0,102","0,090","0,102","0,052","0,090","0,106","0,066"
100611880,1006,1,6,11,88,1,"0,0197","0,109","18,000","1,000","-0,978","-0,067","-27,242","-1,510","0,319","0,026","5,854","0,377","0,533","-0,534","-12,536","-0,897","0,016","0,064","0,112","0,103","0,096","0,042","0,096","0,075"
100711880,1007,1,7,11,88,1,"0,0120","0,127","4,000","1,000","-0,569","-0,035","0,445","0,277","-0,262","-0,044","2,608","-0,828","-0,714","0,452","5,703","-0,514","0,001","0,095","0,075","0,057","0,137","0,095","0,084","0,105"
100911880,1009,1,9,11,88,1,"0,0152","0,120","3,000","0,000","-0,575","-0,031","0,067","-0,047","-0,263","-0,038","3,501","0,061","-0,609","0,517","5,233","0,002","-0,006","0,073","0,076","0,093","0,162","0,078","0,109","0,082"
101111880,1011,1,11,11,88,1,"0,0213","0,170","12,000","0,000","-0,557","-0,070","0,817","-0,045","-0,254","-0,077","-4,099","0,054","-1,299","0,467","2,765","0,007","0,004","0,117","0,145","0,148","0,129","0,145","0,167","0,133"
101311880,1013,1,13,11,88,1,"0,0088","0,120","14,000","0,000","-0,530","-0,026","-0,604","-0,030","-0,220","-0,030","-4,439","0,034","-0,471","0,429","2,263","0,003","-0,001","0,088","0,023","0,151","0,074","0,066","0,074","0,088"
101711880,1017,1,17,11,88,1,"0,0061","0,156","3,000","1,000","-0,566","-0,039","0,222","0,276","-0,261","-0,072","3,803","-0,879","-1,237","0,465","6,376","-0,523","0,004","0,142","0,060","0,065","0,137","0,115","0,114","0,110"
103011880,1030,1,30,11,88,1,"0,0108","0,115","4,000","0,000","-0,576","-0,031","0,405","-0,047","-0,263","-0,034","2,514","0,059","-0,530","0,518","5,110","0,003","-0,005","0,092","-0,009","0,117","0,048","0,084","0,063","0,091"
104511880,1045,1,45,11,88,1,"0,0078","0,153","14,000","0,000","-0,544","-0,064","-0,327","-0,043","-0,245","-0,058","-5,149","0,045","-0,961","0,448","2,020","0,004","0,004","0,114","0,141","0,190","0,142","0,111","0,065","0,116"
200511880,2005,2,5,11,88,1,"0,0434","0,091","1,000","0,000","-0,579","-0,034","-0,744","-0,049","-0,264","-0,013","5,129","0,058","-0,152","0,539","5,169","0,000","-0,004","0,044","0,031","0,091","0,058","0,062","0,113","0,050"
200811880,2008,2,8,11,88,1,"0,0204","0,115","11,000","0,000","-0,555","-0,028","1,247","-0,042","-0,251","-0,031","-3,066","0,043","-0,489","0,469","3,364","0,004","-0,002","0,063","0,139","0,019","0,071","0,088","0,173","0,077"
201511880,2015,2,15,11,88,1,"0,0072","0,080","4,000","1,000","-0,578","-0,021","0,399","0,244","-0,263","-0,005","2,178","-0,742","-0,025","0,424","5,321","-0,470","-0,006","0,052","0,047","0,050","0,006","0,030","0,037","0,050"
201611880,2016,2,16,11,88,1,"0,0203","0,139","3,000","1,000","-0,568","-0,036","0,179","0,284","-0,262","-0,056","3,686","-0,859","-0,930","0,460","6,328","-0,520","0,002","0,116","0,047","0,160","0,120","0,109","0,176","0,094"
201911880,2019,2,19,11,88,1,"0,0954","0,105","13,000","0,000","-0,531","-0,015","0,097","-0,030","-0,222","-0,022","-3,821","0,033","-0,323","0,436","2,739","0,003","-0,003","0,072","0,068","0,025","0,071","0,061","0,037","0,065"
202611880,2026,2,26,11,88,1,"0,0048","0,163","13,000","0,000","-0,552","-0,071","0,346","-0,045","-0,251","-0,069","-4,702","0,050","-1,154","0,459","2,375","0,006","0,005","0,124","0,115","0,137","0,114","0,131","0,133","0,125"
202811880,2028,2,28,11,88,1,"0,0065","0,186","16,000","1,000","-0,602","-0,116","-5,374","-0,106","-0,159","-0,057","-4,735","-0,498","-0,937","0,261","-1,759","-0,551","0,018","0,151","0,111","0,148","0,203","0,140","0,148","0,157"
204011880,2040,2,40,11,88,1,"0,0103","0,125","10,000","0,000","-0,563","-0,034","1,439","-0,045","-0,257","-0,040","-2,468","0,048","-0,637","0,480","3,660","0,005","-0,002","0,097","0,014","0,100","0,061","0,086","0,152","0,086"
204811880,2048,2,48,11,88,1,"0,0021","0,142","3,000","0,000","-0,571","-0,028","0,090","-0,043","-0,261","-0,059","3,663","0,065","-0,984","0,507","5,281","0,001","-0,008","0,102","0,098","0,041","0,091","0,117","0,151","0,112"
300611880,3006,3,6,11,88,1,"0,0241","0,110","20,000","1,000","-0,999","-0,072","-32,674","-1,567","0,333","0,028","7,397","0,400","0,570","-0,557","-15,055","-0,915","0,016","0,063","0,198","0,116","0,068","0,085","0,126","0,066"
301411880,3014,3,14,11,88,1,"0,0659","0,097","7,000","0,000","-0,576","-0,026","1,302","-0,046","-0,262","-0,019","-0,219","0,048","-0,268","0,511","4,536","0,005","-0,005","0,065","0,028","0,042","0,031","0,062","0,050","0,056"
400211880,4002,4,2,11,88,1,"0,0151","0,171","14,000","0,000","-0,549","-0,086","-0,333","-0,045","-0,249","-0,074","-5,392","0,049","-1,257","0,454","1,907","0,005","0,007","0,140","0,117","0,105","0,125","0,136","0,171","0,123"
401011880,4010,4,10,11,88,1,"0,0399","0,069","6,000","0,000","-0,583","-0,020","1,073","-0,045","-0,263","0,001","0,413","0,043","0,084","0,533","4,671","0,003","-0,007","0,026","0,092","-0,002","0,014","0,026","0,033","0,029"
401211880,4012,4,12,11,88,1,"0,0125","0,112","12,000","0,000","-0,545","-0,024","0,840","-0,039","-0,242","-0,028","-3,572","0,039","-0,432","0,456","3,044","0,003","-0,002","0,081","-0,025","0,096","0,078","0,062","0,053","0,072"
601811880,6018,6,18,11,88,1,"0,0037","0,136","0,000","0,000","-0,570","-0,026","-0,916","-0,042","-0,262","-0,054","6,592","0,067","-0,895","0,510","5,299","-0,006","-0,010","0,098","0,133","0,138","0,132","0,105","0,021","0,110"
100412880,1004,1,4,12,88,1,"0,0022","0,099","2,000","1,000","0,477","0,013","-0,314","-0,076","-0,197","-0,003","6,324","-0,522","0,037","-0,179","5,172","-0,590","-0,008","0,063","0,052","0,148","0,124","0,087","0,044","0,064"
100612880,1006,1,6,12,88,1,"0,1023","0,111","18,000","1,000","0,376","0,001","-1,244","0,378","-0,130","-0,013","-3,014","-0,209","-0,141","-0,182","-4,163","-0,285","-0,004","0,084","0,018","0,101","0,098","0,071","0,145","0,068"
100712880,1007,1,7,12,88,1,"0,0257","0,105","4,000","1,000","0,479","0,013","1,022","-0,106","-0,196","-0,008","4,672","-0,505","-0,057","-0,180","3,576","-0,565","-0,006","0,055","0,066","0,117","0,163","0,076","-0,014","0,069"
100912880,1009,1,9,12,88,1,"0,0047","0,084","3,000","0,000","0,471","0,005","0,416","0,150","-0,198","0,006","4,735","0,234","0,188","-0,136","3,766","0,152","-0,011","0,065","0,049","0,032","0,130","0,052","0,017","0,049"
101112880,1011,1,11,12,88,1,"0,0436","0,157","12,000","0,000","0,429","0,007","2,332","0,153","-0,185","-0,042","-1,465","0,198","-0,641","-0,135","-1,736","0,091","-0,005","0,115","0,119","0,139","0,057","0,129","0,123","0,109"
101312880,1013,1,13,12,88,1,"0,0272","0,086","14,000","0,000","0,398","0,006","0,885","-0,009","-0,167","-0,010","-2,234","0,098","-0,105","-0,158","-2,534","-0,006","-0,004","0,039","-0,040","0,025","0,027","0,048","0,006","0,057"
101712880,1017,1,17,12,88,1,"0,0014","0,147","3,000","1,000","0,454","0,017","-0,083","0,016","-0,191","-0,041","5,990","-0,545","-0,641","-0,168","4,918","-0,627","0,001","0,123","0,005","0,119","0,089","0,129","0,148","0,116"
103012880,1030,1,30,12,88,1,"0,0010","0,147","4,000","0,000","0,448","0,014","0,171","0,135","-0,192","-0,041","4,847","0,270","-0,643","-0,145","4,112","0,191","-0,002","0,115","0,167","0,082","0,107","0,131","0,131","0,113"
104512880,1045,1,45,12,88,1,"0,0099","0,128","14,000","0,000","0,415","-0,001","1,057","0,060","-0,177","-0,024","-2,374","0,136","-0,341","-0,147","-2,438","0,023","-0,006","0,100","-0,030","0,035","0,033","0,081","0,094","0,093"
200512880,2005,2,5,12,88,1,"0,0059","0,138","1,000","0,000","0,450","0,012","-2,121","0,083","-0,193","-0,034","7,684","0,278","-0,513","-0,151","7,359","0,208","-0,003","0,112","0,218","0,117","0,082","0,108","0,056","0,094"
200812880,2008,2,8,12,88,1,"0,0320","0,098","11,000","0,000","0,431","0,002","2,496","0,065","-0,184","-0,012","-1,159","0,147","-0,134","-0,139","-1,455","0,053","-0,006","0,073","-0,001","0,007","0,064","0,074","0,110","0,053"
201512880,2015,2,15,12,88,1,"0,0010","0,115","4,000","1,000","0,472","0,014","0,910","-0,085","-0,194","-0,016","4,810","-0,513","-0,185","-0,177","3,712","-0,576","-0,005","0,077","0,164","0,056","0,150","0,076","0,044","0,083"
201612880,2016,2,16,12,88,1,"0,0036","0,151","3,000","1,000","0,453","0,017","-0,125","0,026","-0,190","-0,045","6,021","-0,548","-0,707","-0,168","4,959","-0,631","0,002","0,124","0,078","0,074","0,069","0,120","0,116","0,123"
201912880,2019,2,19,12,88,1,"0,0163","0,126","13,000","0,000","0,422","0,000","1,676","0,077","-0,181","-0,024","-1,989","0,149","-0,337","-0,143","-2,117","0,041","-0,006","0,105","0,072","0,088","0,030","0,095","0,086","0,090"
202612880,2026,2,26,12,88,1,"0,0263","0,131","13,000","0,000","0,423","0,000","1,701","0,085","-0,181","-0,026","-1,989","0,154","-0,373","-0,142","-2,111","0,046","-0,006","0,108","0,199","0,092","0,122","0,080","0,095","0,092"
202812880,2028,2,28,12,88,1,"0,0485","0,204","16,000","1,000","0,432","0,036","0,512","0,017","-0,175","-0,076","-3,661","-0,416","-1,241","-0,170","-4,054","-0,453","0,010","0,154","0,197","0,176","0,202","0,173","0,113","0,171"
204012880,2040,2,40,12,88,1,"0,0015","0,132","10,000","0,000","0,439","0,006","2,768","0,148","-0,189","-0,028","-0,372","0,200","-0,408","-0,132","-0,851","0,102","-0,006","0,089","0,086","0,083","0,000","0,119","0,112","0,100"
204812880,2048,2,48,12,88,1,"0,0028","0,113","3,000","0,000","0,457","0,008","-0,096","0,141","-0,195","-0,014","5,348","0,257","-0,160","-0,142","4,536","0,177","-0,008","0,078","0,151","0,035","0,066","0,073","0,069","0,082"
300612880,3006,3,6,12,88,1,"0,0319","0,117","20,000","1,000","0,351","-0,002","-3,270","0,405","-0,103","-0,012","-2,832","-0,157","-0,125","-0,160","-3,853","-0,227","-0,006","0,059","0,058","0,096","0,102","0,086","-0,038","0,095"
301412880,3014,3,14,12,88,1,"0,0104","0,153","7,000","0,000","0,444","0,013","2,015","0,175","-0,191","-0,044","2,147","0,254","-0,693","-0,138","1,315","0,165","-0,003","0,106","0,203","0,105","0,164","0,117","0,069","0,115"
400212880,4002,4,2,12,88,1,"0,0162","0,104","14,000","0,000","0,407","0,002","0,942","0,018","-0,173","-0,015","-2,305","0,113","-0,189","-0,154","-2,486","0,005","-0,005","0,075","0,056","0,122","0,065","0,076","0,051","0,067"
401012880,4010,4,10,12,88,1,"0,0086","0,101","6,000","0,000","0,460","0,005","2,157","0,156","-0,195","-0,008","2,265","0,218","-0,057","-0,131","1,392","0,130","-0,008","0,060","0,082","0,029","0,036","0,076","0,128","0,066"
401212880,4012,4,12,12,88,1,"0,0272","0,126","12,000","0,000","0,428","0,002","2,187","0,097","-0,184","-0,024","-1,541","0,164","-0,338","-0,139","-1,755","0,060","-0,006","0,087","0,070","0,119","0,086","0,088","0,131","0,086"
601812880,6018,6,18,12,88,1,"0,0119","0,146","0,000","0,000","0,448","0,014","-3,054","0,053","-0,192","-0,042","8,756","0,283","-0,653","-0,154","8,715","0,218","-0,001","0,125","0,250","0,077","0,167","0,118","0,098","0,112"
100413880,1004,1,4,13,88,1,"0,0133","0,109","2,000","1,000","-0,131","0,025","-2,367","-0,146","-0,291","-0,024","4,199","-0,667","-0,344","-0,094","1,331","-0,508","0,000","0,058","0,091","0,105","0,048","0,091","0,095","0,075"
100613880,1006,1,6,13,88,1,"0,0620","0,106","18,000","1,000","-0,573","0,049","-8,742","-0,316","-0,122","-0,015","-2,410","-0,129","-0,191","-0,261","-7,240","-0,486","0,011","0,078","0,033","0,036","0,045","0,046","0,065","0,073"
100713880,1007,1,7,13,88,1,"0,0684","0,111","4,000","1,000","-0,148","0,025","-0,299","-0,126","-0,285","-0,026","2,181","-0,623","-0,391","-0,113","0,252","-0,512","0,002","0,057","0,099","0,074","0,075","0,087","0,095","0,074"
100913880,1009,1,9,13,88,1,"0,0039","0,130","3,000","0,000","-0,053","0,017","-1,763","0,056","-0,311","-0,046","3,014","0,280","-0,755","-0,010","-0,273","0,065","-0,003","0,084","0,080","0,095","0,098","0,103","0,092","0,097"
